date,country_code,subdivision_code,holiday_name
2027-01-01,PS,,New Year's Day
2027-01-01,PT,,New Year's Day
2027-01-01,PW,,New Year's Day
2027-01-01,PY,,New Year's Day
2027-01-01,RE,,New Year's Day
2027-01-01,RO,,New Year's Day
2027-01-01,RS,,New Year's Day
2027-01-01,RU,,New Year Holidays
2027-01-01,RW,,New Year's Day
2027-01-01,SB,,New Year's Day
2027-01-01,SC,,New Year's Day
2027-01-01,SD,,Independence Day
2027-01-01,SE,,New Year's Day
2027-01-01,SG,,New Year's Day
2027-01-01,SI,,New Year's Day
2027-01-01,SJ,,New Year's Day
2027-01-01,SK,,Day of the Establishment of the Slovak Republic
2027-01-01,SL,,New Year's Day
2027-01-01,SM,,New Year's Day
2027-01-01,SN,,New Year's Day
2027-01-01,SO,,New Year's Day
2027-01-01,SR,,New Year's Day
2027-01-01,SS,,New Year's Day
2027-01-01,ST,,New Year's Day
2027-01-01,SV,,New Year's Day
2027-01-01,SX,,New Year's Day
2027-01-01,SY,,New Year's Day
2027-01-01,SZ,,New Year's Day
2027-01-01,TC,,New Year's Day
2027-01-01,TD,,New Year's Day
2027-01-01,TF,,New Year's Day
2027-01-01,TG,,New Year's Day
2027-01-01,TH,,New Year's Day
2027-01-01,TJ,,New Year's Day
2027-01-01,TK,,New Year's Day
2027-01-01,TL,,New Year's Day
2027-01-01,TM,,New Year's Day
2027-01-01,TN,,New Year's Day
2027-01-01,TO,,New Year's Day
2027-01-01,TR,,New Year's Day
2027-01-01,TT,,New Year's Day
2027-01-01,TV,,New Year's Day
2027-01-01,TW,,Founding Day of the Republic of China
2027-01-01,TZ,,New Year's Day
2027-01-01,UG,,New Year's Day
2027-01-01,UK,,New Year's Day
2027-01-01,UM,,New Year's Day
2027-01-01,US,,New Year's Day
2027-01-01,UY,,New Year's Day
2027-01-01,UZ,,New Year's Day
2027-01-01,VA,,"Solemnity of Mary, Mother of God"
2027-01-01,VC,,New Year's Day
2027-01-01,VE,,New Year's Day
2027-01-01,VG,,New Year's Day
2027-01-01,VI,,New Year's Day
2027-01-01,VN,,New Year's Day
2027-01-01,VU,,New Year's Day
2027-01-01,WF,,New Year's Day
2027-01-01,WS,,New Year's Day
2027-01-01,YT,,New Year's Day
2027-01-01,ZA,,New Year's Day
2027-01-01,ZM,,New Year's Day
2027-01-01,ZW,,New Year's Day
2027-01-02,AL,,New Year's Day
2027-01-02,AM,,New Year's Day
2027-01-02,AZ,,New Year's Day
2027-01-02,BA,,New Year's Day
2027-01-02,BN,,New Year's Day (observed)
2027-01-02,BT,,Winter Solstice
2027-01-02,BW,,New Year's Day Holiday
2027-01-02,BY,,New Year's Day
2027-01-02,CK,,Day after New Year's Day
2027-01-02,CU,,Victory Day
2027-01-02,GE,,New Year's Day
2027-01-02,HT,,Ancestry Day
2027-01-02,KN,,Carnival Day - Last Lap
2027-01-02,KZ,,New Year's Day
2027-01-02,LC,,New Year's Holiday
2027-01-02,ME,,New Year's Day
2027-01-02,MU,,Day after New Year's Day
2027-01-02,NU,,Takai Commission Holiday
2027-01-02,NZ,,Day after New Year's Day
2027-01-02,RO,,New Year's Day
2027-01-02,RS,,New Year's Day
2027-01-02,RU,,New Year Holidays
2027-01-02,RW,,Day after New Year's Day
2027-01-02,SC,,New Year Holiday
2027-01-02,SI,,New Year's Day
2027-01-02,WS,,The Day After New Year's Day
2027-01-03,BF,,Revolution Day
2027-01-03,RU,,New Year Holidays
2027-01-03,SE,,Sunday
2027-01-04,AL,,New Year's Day (observed)
2027-01-04,AZ,,New Year's Day (observed)
2027-01-04,BF,,Revolution Day (observed)
2027-01-04,CD,,Martyrs' Day
2027-01-04,CK,,Day after New Year's Day (observed)
2027-01-04,DO,,Epiphany
2027-01-04,KZ,,New Year's Day (observed)
2027-01-04,MM,,Independence Day
2027-01-04,NU,,Takai Commission Holiday (observed)
2027-01-04,NZ,,Day after New Year's Day (observed)
2027-01-04,RU,,New Year Holidays
2027-01-04,RW,,Day after New Year's Day (observed)
2027-01-04,ST,,Day of King Amador
2027-01-05,BN,,Isra' and Mi'raj (estimated)
2027-01-05,DJ,,Isra' and Mi'raj (estimated)
2027-01-05,ID,,Isra' and Mi'raj (estimated)
2027-01-05,JO,,Isra' and Mi'raj (estimated)
2027-01-05,KM,,Isra' and Mi'raj (estimated)
2027-01-05,KW,,Isra' and Mi'raj (estimated)
2027-01-05,OM,,Isra' and Mi'raj (estimated)
2027-01-05,PS,,Isra' and Mi'raj
2027-01-05,RU,,New Year Holidays
2027-01-05,SO,,Isra' and Mi'raj (estimated)
2027-01-06,AD,,Epiphany
2027-01-06,AM,,Christmas and Epiphany Day
2027-01-06,AT,,Epiphany
2027-01-06,AX,,Epiphany
2027-01-06,CY,,Epiphany
2027-01-06,ES,,Epiphany
2027-01-06,FI,,Epiphany
2027-01-06,GR,,Epiphany
2027-01-06,HR,,Epiphany
2027-01-06,IQ,,Army Day
2027-01-06,IR,,Isra' and Mi'raj (estimated)
2027-01-06,IT,,Epifania del Signore
2027-01-06,LB,,Armenian Orthodox Christmas Day
2027-01-06,LI,,Epiphany
2027-01-06,PL,,Epiphany
2027-01-06,PR,,Epiphany
2027-01-06,RO,,Epiphany
2027-01-06,RU,,New Year Holidays
2027-01-06,SE,,Epiphany
2027-01-06,SK,,Epiphany (Three Kings' Day and Orthodox Christmas)
2027-01-06,SM,,Epiphany
2027-01-06,VA,,Epiphany
2027-01-06,VI,,Three Kings Day
2027-01-07,BA,,Orthodox Christmas Day
2027-01-07,BJ,,Vodoun Festival
2027-01-07,BY,,Orthodox Christmas Day
2027-01-07,EG,,Coptic Christmas Day
2027-01-07,ER,,Orthodox Christmas
2027-01-07,ET,,Christmas Day
2027-01-07,GE,,Christmas Day
2027-01-07,GH,,Constitution Day
2027-01-07,KG,,Christmas Day
2027-01-07,KH,,Day of Victory over the Genocidal Regime
2027-01-07,KZ,,Orthodox Christmas
2027-01-07,MD,,Christmas Day (by old style)
2027-01-07,MK,,Christmas Day
2027-01-07,PS,,Orthodox Christmas Day
2027-01-07,RO,,Saint John the Baptist
2027-01-07,RS,,Orthodox Christmas Day
2027-01-07,RU,,Christmas Day
2027-01-07,SD,,Coptic Christmas
2027-01-08,BJ,,Vodoun Festival
2027-01-08,BT,,Traditional Day of Offering
2027-01-08,MD,,Christmas Day (by old style)
2027-01-08,MM,,Karen New Year
2027-01-08,RU,,New Year Holidays
2027-01-09,PA,,Martyrs' Day
2027-01-09,SS,,Peace Agreement Day
2027-01-09,TH,,National Children's Day
2027-01-10,BS,,Majority Rule Day
2027-01-10,SE,,Sunday
2027-01-11,BS,,Majority Rule Day (observed)
2027-01-11,CO,,Epiphany (observed)
2027-01-11,JP,,Coming of Age Day
2027-01-11,MA,,Proclamation of Independence Day
2027-01-11,NP,,Prithvi Jayanti
2027-01-11,OM,,Sultan's Accession Day
2027-01-12,DZ,,Amazigh New Year
2027-01-12,TZ,,Zanzibar Revolution Day
2027-01-13,CV,,Democracy and Freedom Day
2027-01-13,MA,,Amazigh New Year
2027-01-14,TN,,Revolution and Youth Day
2027-01-15,BZ,,George Price Day
2027-01-15,MW,,John Chilembwe Day
2027-01-15,NP,,Maghe Sankranti
2027-01-16,CD,,National Hero Laurent Désiré Kabila Day; National Hero Patrice Emery Lumumba Day (observed)
2027-01-17,CD,,National Hero Patrice Emery Lumumba Day
2027-01-17,GS,,Possession Day
2027-01-17,SE,,Sunday
2027-01-18,AS,,Martin Luther King Jr. Day
2027-01-18,GS,,Possession Day (observed)
2027-01-18,GU,,Martin Luther King Jr. Day
2027-01-18,MP,,Martin Luther King Jr. Day
2027-01-18,PR,,Martin Luther King Jr. Day
2027-01-18,UM,,Martin Luther King Jr. Day
2027-01-18,US,,Martin Luther King Jr. Day
2027-01-18,VI,,Martin Luther King Jr. Day
2027-01-19,ER,,Epiphany
2027-01-19,ET,,Epiphany
2027-01-19,GE,,Epiphany
2027-01-20,AZ,,Martyrs' Day
2027-01-20,CV,,National Heroes Day
2027-01-20,GW,,National Heroes' Day
2027-01-20,ML,,Armed Forces Day
2027-01-21,BB,,Errol Barrow Day
2027-01-21,DO,,Lady of Altagracia
2027-01-22,BO,,Plurinational State Foundation Day
2027-01-23,GW,,Day of the Beginning of the Armed Struggle
2027-01-23,PN,,Bounty Day
2027-01-24,IR,,Birthday of Mahdi (estimated)
2027-01-24,RO,,Unification of the Romanian Principalities Day
2027-01-24,SE,,Sunday
2027-01-25,AW,,Betico Day
2027-01-25,DO,,Juan Pablo Duarte Day
2027-01-25,KY,,National Heroes Day
2027-01-26,AU,,Australia Day
2027-01-26,CC,,Australia Day
2027-01-26,CX,,Australia Day
2027-01-26,IN,,Republic Day
2027-01-26,NF,,Australia Day
2027-01-26,UG,,NRM Liberation Day
2027-01-27,MC,,Saint Devote's Day
2027-01-28,AM,,Army Day
2027-01-28,EG,,January 25th Revolution and National Police Day (observed)
2027-01-29,NP,,Martyr's Day
2027-01-31,NR,,Independence Day
2027-01-31,SE,,Sunday
2027-02-01,IE,,Saint Brigid's Day
2027-02-01,MU,,Abolition of Slavery
2027-02-01,MX,,Constitution Day
2027-02-01,NR,,Day following Independence Day
2027-02-01,RW,,National Heroes' Day
2027-02-02,LI,,Candlemas
2027-02-02,NR,,Independence Day (observed)
2027-02-03,MZ,,Heroes' Day
2027-02-03,ST,,Martyrs' Day
2027-02-04,AO,,Liberation Movement Day
2027-02-04,TW,,Chinese New Year's Eve
2027-02-04,VN,,29 of Lunar New Year
2027-02-05,AO,,Day off for Liberation Movement Day
2027-02-05,BI,,Unity Day
2027-02-05,CN,,Chinese New Year's Eve
2027-02-05,PK,,Kashmir Solidarity Day
2027-02-05,SM,,Anniversary of the Liberation of the Republic and Feast of Saint Agatha
2027-02-05,TW,,Chinese New Year's Eve
2027-02-05,VN,,Lunar New Year's Eve
2027-02-06,BN,,Lunar New Year
2027-02-06,CN,,Chinese New Year (Spring Festival)
2027-02-06,CX,,Chinese New Year
2027-02-06,HK,,Chinese New Year
2027-02-06,ID,,Lunar New Year (estimated)
2027-02-06,KR,,The day preceding Korean New Year
2027-02-06,MM,,Chinese New Year
2027-02-06,MO,,Chinese New Year's Day
2027-02-06,MU,,Chinese Spring Festival
2027-02-06,MY,,Chinese New Year (estimated)
2027-02-06,NZ,,Waitangi Day
2027-02-06,PH,,Chinese New Year
2027-02-06,SG,,Chinese New Year (estimated)
2027-02-06,SR,,Chinese New Year
2027-02-06,TW,,Chinese New Year
2027-02-06,VN,,Lunar New Year
2027-02-07,BT,,Losar
2027-02-07,CN,,Chinese New Year (Spring Festival)
2027-02-07,CX,,Chinese New Year
2027-02-07,GD,,Independence Day
2027-02-07,HT,,Carnival
2027-02-07,KP,,Korean New Year
2027-02-07,KR,,Korean New Year
2027-02-07,MN,,Lunar New Year
2027-02-07,MO,,The second day of Chinese New Year
2027-02-07,MY,,Chinese New Year (Second Day) (estimated)
2027-02-07,NP,,Gyalpo Lhosar; Sonam Lhochhar
2027-02-07,SE,,Sunday
2027-02-07,SG,,Chinese New Year (estimated)
2027-02-07,TW,,Chinese New Year
2027-02-07,VN,,Second Day of Lunar New Year
2027-02-08,AD,,Carnival
2027-02-08,AF,,First Day of Ramadan (estimated)
2027-02-08,AO,,Day off for Carnival Day
2027-02-08,AR,,Carnival Monday
2027-02-08,AW,,Monday before Ash Wednesday
2027-02-08,B3,,Carnival
2027-02-08,BN,,First Day of Ramadan (estimated)
2027-02-08,BO,,Carnival
2027-02-08,BT,,Losar
2027-02-08,CN,,Chinese New Year (Spring Festival)
2027-02-08,CW,,Carnival Monday
2027-02-08,CX,,Chinese New Year (observed)
2027-02-08,DM,,Carnival Monday
2027-02-08,EC,,Carnival
2027-02-08,GD,,Independence Day (observed)
2027-02-08,HK,,The third day of Chinese New Year
2027-02-08,HT,,Shrove Monday
2027-02-08,KP,,Founding Day of the Korean People's Army
2027-02-08,KR,,The second day of Korean New Year
2027-02-08,MN,,Lunar New Year
2027-02-08,MO,,The third day of Chinese New Year
2027-02-08,MV,,Beginning of Ramadan (estimated)
2027-02-08,MY,,"Chinese New Year (Second Day) (observed, estimated)"
2027-02-08,NZ,,Waitangi Day (observed)
2027-02-08,SG,,"Chinese New Year (observed, estimated)"
2027-02-08,SI,,"Prešeren's Day, the Slovenian Cultural Holiday"
2027-02-08,TG,,First Day of Ramadan (estimated)
2027-02-08,TW,,Chinese New Year
2027-02-08,VE,,Monday of Carnival
2027-02-08,VN,,Third Day of Lunar New Year
2027-02-09,AO,,Carnival Day
2027-02-09,AR,,Carnival Tuesday
2027-02-09,B3,,Carnival
2027-02-09,BO,,Carnival
2027-02-09,CN,,Chinese New Year (Spring Festival) (observed)
2027-02-09,CX,,Chinese New Year (observed)
2027-02-09,DM,,Carnival Tuesday
2027-02-09,EC,,Carnival
2027-02-09,HK,,The fourth day of Chinese New Year
2027-02-09,HT,,Fat Tuesday
2027-02-09,KR,,Alternative holiday for Korean New Year
2027-02-09,LB,,Saint Maron's Day
2027-02-09,MN,,Lunar New Year
2027-02-09,PA,,Carnival Tuesday
2027-02-09,QA,,National Sports Day
2027-02-09,TW,,Chinese New Year (observed)
2027-02-09,VE,,Tuesday of Carnival
2027-02-09,VN,,Fourth Day of Lunar New Year
2027-02-10,CN,,Chinese New Year (Spring Festival) (observed)
2027-02-10,CV,,Ash Wednesday
2027-02-10,JM,,Ash Wednesday
2027-02-10,KY,,Ash Wednesday
2027-02-10,MT,,Feast of Saint Paul's Shipwreck
2027-02-10,TW,,Chinese New Year (observed)
2027-02-10,VN,,Fifth Day of Lunar New Year
2027-02-11,CM,,Youth Day
2027-02-11,IR,,Islamic Revolution Day
2027-02-11,JP,,Foundation Day
2027-02-11,LR,,Armed Forces Day
2027-02-11,VA,,Anniversary of the Foundation of Vatican City
2027-02-12,MM,,Union Day
2027-02-14,SE,,Sunday
2027-02-15,AF,,Liberation Day
2027-02-15,AS,,Washington's Birthday
2027-02-15,GI,,Winter Midterm Bank Holiday
2027-02-15,GU,,Washington's Birthday
2027-02-15,MP,,Washington's Birthday
2027-02-15,PR,,Presidents' Day
2027-02-15,RS,,Statehood Day
2027-02-15,UM,,Washington's Birthday
2027-02-15,US,,Washington's Birthday
2027-02-15,VI,,Presidents' Day
2027-02-16,KP,,Day of the Shining Star
2027-02-16,LT,,Day of Restoration of the State of Lithuania
2027-02-16,RS,,Statehood Day
2027-02-16,UG,,Archbishop Janani Luwum Day
2027-02-17,KP,,Day of the Shining Star
2027-02-17,LY,,Anniversary of the February 17 Revolution
2027-02-18,GM,,Independence Day
2027-02-18,SL,,Armed Forces Day
2027-02-19,NP,,National Democracy Day
2027-02-21,BD,,International Mother's language Day
2027-02-21,BT,,Birth Anniversary of His Majesty the King
2027-02-21,KP,,Daeboreum
2027-02-21,MU,,Thaipusam
2027-02-21,SE,,Sunday
2027-02-21,TH,,Makha Bucha
2027-02-21,VU,,Father Lini Day
2027-02-21,ZW,,Robert Gabriel Mugabe National Youth Day
2027-02-22,BT,,Birth Anniversary of His Majesty the King
2027-02-22,LC,,Independence Day
2027-02-22,SA,,Founding Day Holiday
2027-02-22,TH,,Makha Bucha (in lieu)
2027-02-22,VU,,Father Lini Day (observed)
2027-02-22,ZW,,Robert Gabriel Mugabe National Youth Day (observed)
2027-02-23,BN,,National Day
2027-02-23,BT,,Birth Anniversary of His Majesty the King
2027-02-23,GY,,Republic Day
2027-02-23,JP,,Emperor's Birthday
2027-02-23,KG,,Fatherland Defender's Day
2027-02-23,RU,,Defender of the Fatherland Day
2027-02-24,BN,,Anniversary of the revelation of the Quran (estimated)
2027-02-24,EE,,Independence Day
2027-02-25,KW,,National Day
2027-02-26,KW,,Liberation Day
2027-02-26,PG,,Grand Chief Sir Michael Somare Remembrance Day
2027-02-27,DO,,Independence Day
2027-02-27,EH,,Proclamation of the SADR
2027-02-28,SE,,Sunday
2027-02-28,TW,,Peace Memorial Day
2027-03-01,GU,,Guam Discovery Day
2027-03-01,IR,,Martyrdom of Imam Ali (estimated)
2027-03-01,KR,,Independence Movement Day
2027-03-01,MH,,Nuclear Victims Remembrance Day
2027-03-01,PY,,Patriots Day
2027-03-01,TW,,Peace Memorial Day (observed)
2027-03-01,VG,,Lavity Stoutt's Birthday
2027-03-02,AI,,James Ronald Webster Day
2027-03-02,ET,,Adwa Victory Day
2027-03-02,MM,,Peasants' Day
2027-03-03,BG,,Liberation Day
2027-03-03,GE,,Mother's Day
2027-03-03,MW,,Martyrs Day
2027-03-03,TL,,Veteran's Day
2027-03-04,GP,,Mi-Careme
2027-03-05,PF,,Missionary Day
2027-03-05,VU,,Custom Chief's Day
2027-03-06,CI,,Day after Night of Power
2027-03-06,GH,,Independence Day
2027-03-06,GM,,Laylat al-Qadr (estimated)
2027-03-06,GN,,Day after Night of Power (estimated)
2027-03-06,IN,,Maha Shivaratri
2027-03-06,MU,,Maha Shivaratri
2027-03-06,NE,,Laylat al-Qadr (estimated)
2027-03-06,NF,,Foundation Day
2027-03-06,NP,,Maha Shivaratri
2027-03-07,SE,,Sunday
2027-03-08,AM,,Women's Day
2027-03-08,AO,,International Women's Day
2027-03-08,AZ,,Women's Day
2027-03-08,BF,,International Women's Day
2027-03-08,BY,,Women's Day
2027-03-08,BZ,,National Heroes and Benefactors Day (observed)
2027-03-08,DE,BE,International Women's Day
2027-03-08,EH,,First Martyr
2027-03-08,ER,,Women's Day
2027-03-08,GE,,International Women's Day
2027-03-08,GH,,Independence Day (observed)
2027-03-08,GM,,"Laylat al-Qadr (observed, estimated)"
2027-03-08,GQ,,International Women's Day
2027-03-08,GW,,International Women's Day
2027-03-08,ID,,Day of Silence
2027-03-08,KG,,International Women's Day
2027-03-08,KH,,International Women's Rights Day
2027-03-08,KI,,International Women's Day
2027-03-08,KP,,International Women's Day
2027-03-08,KZ,,International Women's Day
2027-03-08,LA,,International Women's Rights Day
2027-03-08,MD,,International Women's Day
2027-03-08,MG,,Women's Day
2027-03-08,MN,,International Women's Day
2027-03-08,NP,,International Women's Day
2027-03-08,NR,,International Women's Day
2027-03-08,OM,,Eid al-Fitr (estimated)
2027-03-08,PS,,International Women's Day
2027-03-08,RU,,International Women's Day
2027-03-08,SL,,International Women's Day
2027-03-08,SY,,Revolution Day
2027-03-08,TC,,Commonwealth Day
2027-03-08,TD,,International Women's Day
2027-03-08,TJ,,Mother's Day
2027-03-08,TM,,International Women's Day
2027-03-08,UG,,Women's Day
2027-03-08,UZ,,Women's Day
2027-03-08,YE,,Eid al-Fitr (estimated)
2027-03-08,ZM,,International Women's Day
2027-03-09,AE,,Eid al-Fitr (estimated)
2027-03-09,AF,,Eid al-Fitr (estimated)
2027-03-09,AL,,Eid al-Fitr (estimated)
2027-03-09,AZ,,Eid al-Fitr (estimated)
2027-03-09,BA,,Eid al-Fitr (estimated)
2027-03-09,BF,,Eid al-Fitr (estimated)
2027-03-09,BH,,Eid al-Fitr (estimated)
2027-03-09,BI,,Eid al-Fitr (estimated)
2027-03-09,BJ,,Eid al-Fitr (estimated)
2027-03-09,BN,,Eid al-Fitr (estimated)
2027-03-09,CC,,Eid al-Fitr (estimated)
2027-03-09,CF,,Eid al-Fitr (estimated)
2027-03-09,CI,,Eid al-Fitr
2027-03-09,CM,,Eid al-Fitr (estimated)
2027-03-09,CX,,Eid al-Fitr (estimated)
2027-03-09,DJ,,Eid al-Fitr (estimated)
2027-03-09,DZ,,Eid al-Fitr (estimated)
2027-03-09,EG,,Eid al-Fitr (estimated)
2027-03-09,EH,,Eid al-Fitr (estimated)
2027-03-09,ER,,Eid al-Fitr (estimated)
2027-03-09,ET,,Eid al-Fitr (estimated)
2027-03-09,GA,,Eid al-Fitr (estimated)
2027-03-09,GH,,Eid ul-Fitr (estimated)
2027-03-09,GM,,Eid al-Fitr (estimated)
2027-03-09,GN,,Eid al-Fitr (estimated)
2027-03-09,GW,,Eid al-Fitr (estimated)
2027-03-09,ID,,Eid al-Fitr (estimated)
2027-03-09,IQ,,Eid al-Fitr (estimated)
2027-03-09,JO,,Eid al-Fitr (estimated)
2027-03-09,KE,,Eid-al-Fitr (estimated)
2027-03-09,KG,,Orozo Ait (estimated)
2027-03-09,KM,,Eid al-Fitr (estimated)
2027-03-09,KW,,Eid al-Fitr (estimated)
2027-03-09,LB,,Eid al-Fitr (estimated)
2027-03-09,LY,,Eid al-Fitr (estimated)
2027-03-09,MA,,Eid al-Fitr (estimated)
2027-03-09,MK,,Eid al-Fitr (estimated)
2027-03-09,ML,,Eid al-Fitr (estimated)
2027-03-09,MR,,Eid al-Fitr (estimated)
2027-03-09,MV,,Eid al-Fitr (estimated)
2027-03-09,MY,,Eid al-Fitr (estimated)
2027-03-09,NE,,Eid al-Fitr (estimated)
2027-03-09,OM,,Eid al-Fitr (estimated)
2027-03-09,PH,,Eid al-Fitr (estimated)
2027-03-09,PK,,Eid al-Fitr (estimated)
2027-03-09,PS,,Eid al-Fitr
2027-03-09,QA,,Eid al-Fitr (estimated)
2027-03-09,RW,,Eid al-Fitr (estimated)
2027-03-09,SA,,Eid al-Fitr Holiday
2027-03-09,SD,,Eid al-Fitr (estimated)
2027-03-09,SG,,Eid al-Fitr (estimated)
2027-03-09,SL,,Eid al-Fitr (estimated)
2027-03-09,SN,,Eid al-Fitr (estimated)
2027-03-09,SO,,Eid al-Fitr (estimated)
2027-03-09,SR,,Eid al-Fitr (estimated)
2027-03-09,SS,,Eid al-Fitr (estimated)
2027-03-09,SY,,Eid al-Fitr (estimated)
2027-03-09,TD,,Eid al-Fitr (estimated)
2027-03-09,TG,,Eid al-Fitr (estimated)
2027-03-09,TJ,,Eid al-Fitr (estimated)
2027-03-09,TL,,Eid al-Fitr (estimated)
2027-03-09,TM,,Eid al-Fitr (estimated)
2027-03-09,TN,,Eid al-Fitr (estimated)
2027-03-09,TR,,Eid al-Fitr
2027-03-09,TT,,Eid al-Fitr (estimated)
2027-03-09,UG,,Eid al-Fitr (estimated)
2027-03-09,UZ,,Eid al-Fitr (estimated)
2027-03-09,YE,,Eid al-Fitr (estimated)
2027-03-10,AE,,Eid al-Fitr Holiday (estimated)
2027-03-10,AF,,Eid al-Fitr (estimated)
2027-03-10,AZ,,Eid al-Fitr (estimated)
2027-03-10,BH,,Eid al-Fitr (estimated)
2027-03-10,BN,,Eid al-Fitr (estimated)
2027-03-10,DJ,,Eid al-Fitr Holiday (estimated)
2027-03-10,DZ,,Eid al-Fitr (estimated)
2027-03-10,EG,,Eid al-Fitr (estimated)
2027-03-10,GM,,Eid al-Fitr (estimated)
2027-03-10,ID,,Eid al-Fitr Second Day (estimated)
2027-03-10,IN,,Eid al-Fitr (estimated)
2027-03-10,IQ,,Eid al-Fitr (estimated)
2027-03-10,IR,,Eid al-Fitr (estimated)
2027-03-10,JO,,Eid al-Fitr Holiday (estimated)
2027-03-10,KG,,Orozo Ait (estimated)
2027-03-10,KM,,Eid al-Fitr (estimated)
2027-03-10,KW,,Eid al-Fitr Holiday (estimated)
2027-03-10,LB,,Eid al-Fitr (estimated)
2027-03-10,LR,,Decoration Day
2027-03-10,LY,,Eid al-Fitr (estimated)
2027-03-10,MA,,Eid al-Fitr (estimated)
2027-03-10,MR,,Eid al-Fitr (estimated)
2027-03-10,MU,,Eid al-Fitr (estimated)
2027-03-10,MV,,Eid al-Fitr (estimated)
2027-03-10,MY,,Eid al-Fitr (Second Day) (estimated)
2027-03-10,NG,,Eid al-Fitr (estimated)
2027-03-10,NP,,Id-ul-Fitr (estimated)
2027-03-10,OM,,Eid al-Fitr (estimated)
2027-03-10,PK,,Eid al-Fitr (estimated)
2027-03-10,PS,,Eid al-Fitr
2027-03-10,QA,,Eid al-Fitr (estimated)
2027-03-10,SA,,Eid al-Fitr Holiday
2027-03-10,SD,,Eid al-Fitr (estimated)
2027-03-10,SY,,Eid al-Fitr (estimated)
2027-03-10,TN,,Eid al-Fitr Holiday (estimated)
2027-03-10,TR,,Eid al-Fitr
2027-03-10,TZ,,Eid al-Fitr (estimated)
2027-03-10,YE,,Eid al-Fitr (estimated)
2027-03-11,AE,,Eid al-Fitr Holiday (estimated)
2027-03-11,AF,,Eid al-Fitr (estimated)
